app_key,app_display,surface_type,surface_name,file_path,function_name,function_kind,start_line,end_line,line_count,cyclomatic,loop_count,max_loop_depth,time_complexity,space_complexity,risk_level,risk_score,patterns,bound_controls,suggestions
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L39,arrow_function,39,64,26,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L40,arrow_function,40,57,18,4,0,0,O(1) (estimated),O(n) (estimated),low,3.4,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L66,arrow_function,66,110,45,1,0,0,O(1) (estimated),O(n) (estimated),low,3.15,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L67,arrow_function,67,100,34,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L112,arrow_function,112,180,69,1,0,0,O(1) (estimated),O(n) (estimated),low,3.15,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L113,arrow_function,113,168,56,11,0,0,O(1) (estimated),O(n) (estimated),low,6.65,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L182,arrow_function,182,188,7,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L183,arrow_function,183,183,1,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L190,arrow_function,190,208,19,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L191,arrow_function,191,197,7,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L210,arrow_function,210,218,9,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L211,arrow_function,211,211,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L220,arrow_function,220,228,9,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L221,arrow_function,221,221,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L230,arrow_function,230,273,44,1,0,0,O(1) (estimated),O(n) (estimated),low,3.15,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L231,arrow_function,231,259,29,8,0,0,O(1) (estimated),O(n) (estimated),low,4.8,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/words,Hub Module words,file,words.test,modules/words/src/__tests__/words.test.ts,inline_L275,arrow_function,275,283,9,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,nowIso,function_declaration,26,28,3,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,slugify,function_declaration,30,35,6,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,parseJson,function_declaration,37,46,10,4,0,0,O(1) (estimated),O(1) (estimated),low,2.9,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,rowToExercise,function_declaration,48,65,18,6,0,0,O(1) (estimated),O(n) (estimated),low,4.1,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,rowToWorkout,function_declaration,67,78,12,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,rowToSession,function_declaration,80,91,12,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,rowToRecording,function_declaration,93,104,12,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,estimateDurationSeconds,function_declaration,106,117,12,5,1,1,O(n) (estimated),O(1) (estimated),low,7.25,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,seedWorkoutExerciseLibrary,function_declaration,119,161,43,3,0,0,O(1) (estimated),O(1) (estimated),low,3.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,inline_L126,arrow_function,126,158,33,1,0,1,O(n) (estimated),O(1) (estimated),low,5.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,inline_L127,arrow_function,127,157,31,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,getWorkoutExercises,function_declaration,163,203,41,8,0,1,O(n) (estimated),O(n) (estimated),medium,9.6,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,inline_L194,arrow_function,194,195,2,1,0,1,O(n) (estimated),O(1) (estimated),low,5.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,inline_L195,arrow_function,195,195,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,getWorkoutExerciseById,function_declaration,205,212,8,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,getWorkoutExerciseCount,function_declaration,214,216,3,2,0,0,O(1) (estimated),O(1) (estimated),low,2.2,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,getWorkoutCategoryCounts,function_declaration,218,226,9,1,0,1,O(n) (estimated),O(n) (estimated),low,6.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,inline_L225,arrow_function,225,225,1,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,createWorkout,function_declaration,228,259,32,4,0,1,O(n^2 log n) (estimated),O(n) (estimated),critical,16.4,,,Avoid repeated sorting in hot paths by caching or memoizing sorted results.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,inline_L241,arrow_function,241,241,1,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,inline_L242,arrow_function,242,242,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,updateWorkout,function_declaration,261,292,32,4,0,1,O(n^2 log n) (estimated),O(n) (estimated),critical,16.4,,,Avoid repeated sorting in hot paths by caching or memoizing sorted results.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,inline_L274,arrow_function,274,274,1,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,inline_L275,arrow_function,275,275,1,1,0,0,O(1) (estimated),O(1) (estimated),low,1.85,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,deleteWorkout,function_declaration,294,296,3,1,0,0,O(1) (estimated),O(n) (estimated),low,2.35,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,getWorkouts,function_declaration,298,332,35,6,0,1,O(n) (estimated),O(n) (estimated),medium,8.1,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,getWorkoutById,function_declaration,334,341,8,2,0,0,O(1) (estimated),O(n) (estimated),low,2.7,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
modules/workouts,Hub Module workouts,file,crud,modules/workouts/src/db/crud.ts,createWorkoutSession,function_declaration,343,372,30,6,0,0,O(1) (estimated),O(n) (estimated),low,4.1,,,Profile this function in production-like workloads and optimize only if it appears in a hot path.
